Date,Good time to buy_mean,Uncertain - depends_mean,Bad time to buy_mean,Relative_mean,Value_3mon_mean,Value_10yr_mean,Yield spread_mean,USREC,Unemployment_mean,housing market_mean,Good time to buy_std,Uncertain - depends_std,Bad time to buy_std,Relative_std,Value_3mon_std,Value_10yr_std,Yield spread_std,Unemployment_std,housing market_std,Good time to buy_split,Uncertain - depends_split,Bad time to buy_split,Relative_split,Value_3mon_split,Value_10yr_split,Yield spread_split,Unemployment_split,housing market_split
1988-04-30,72.0,11.0,17.0,155.0,5.756847826086957,8.434659420289854,2.6778115942028986,0.0,5.6000000000000005,126.65136003380151,1.0,3.0,2.0,1.0,0.13176396845778038,0.2587332858389283,0.13015687846584342,0.17320508075688776,0.2729683639911478,2.0,6.0,4.0,2.0,0.24650000000000016,0.5065000000000008,0.26000000000000023,0.2999999999999998,0.5106470481279786
1988-07-31,77.33333333333333,10.333333333333334,12.333333333333334,165.0,6.481729437229437,9.022137085137084,2.540407647907648,0.0,5.466666666666666,128.27416754782288,2.88675134594813,4.163331998932266,1.5275252316519468,2.0,0.2364603261572746,0.08882287016557301,0.26122455683419277,0.11547005383792475,0.6105398952408005,5.0,8.0,3.0,4.0,0.47135714285714325,0.16768398268398244,0.5044047619047616,0.1999999999999993,1.2202621659835415
1988-10-31,72.66666666666667,13.0,14.333333333333334,158.33333333333334,7.216877501725328,9.011025879917185,1.7941483781918564,0.0,5.466666666666666,129.328075823921,1.5275252316519463,1.7320508075688772,0.5773502691896255,1.5275252316519474,0.14428479101451777,0.23431204075781714,0.37859163636412785,0.11547005383792475,0.09092116850275003,3.0,3.0,1.0,3.0,0.2858913043478255,0.4649347826086956,0.750826086956522,0.1999999999999993,0.1617943844596823
1989-01-31,73.66666666666667,9.666666666666666,16.666666666666668,157.0,8.03104761904762,9.053238095238095,1.0221904761904763,0.0,5.333333333333333,129.36888578022626,4.041451884327379,0.5773502691896255,3.5118845842842465,7.54983443527075,0.2549238114807322,0.07890223650296539,0.1890330703889673,0.05773502691896301,0.03357654992791391,8.0,1.0,7.0,15.0,0.5060000000000002,0.14321428571428285,0.3769999999999998,0.10000000000000053,0.062309268173265764
1989-04-30,72.66666666666667,10.666666666666666,16.666666666666668,156.0,8.664326953748008,9.234058213716109,0.569731259968102,0.0,5.133333333333334,129.61968784466853,2.081665999466131,2.309401076758503,0.5773502691896255,2.0,0.1432521954793603,0.10715064798069379,0.05988436954870459,0.11547005383792526,0.08442358126263841,4.0,4.0,1.0,4.0,0.2849282296650699,0.18877990430622127,0.10992105263157914,0.20000000000000018,0.15578431169717533
1989-07-31,71.66666666666667,11.333333333333334,17.0,154.66666666666666,8.155848484848486,8.384954545454546,0.22910606060606065,0.0,5.233333333333333,129.90713353567506,1.1547005383792526,1.5275252316519468,1.7320508075688772,2.5166114784235796,0.2751183266594794,0.4305168981431244,0.17050387367048062,0.05773502691896237,0.2234083037887693,2.0,3.0,3.0,5.0,0.5501818181818185,0.8405909090909098,0.3000000000000007,0.09999999999999964,0.44325223679487635
1989-10-31,73.66666666666667,10.333333333333334,16.0,157.66666666666666,7.763196342305037,8.103575914423741,0.34037957211870246,0.0,5.266666666666667,130.29806053079903,1.1547005383792526,0.5773502691896258,1.7320508075688772,2.886751345948127,0.13048479329934265,0.0917744737848253,0.11598894040111457,0.05773502691896237,0.31319476194722906,2.0,1.0,3.0,5.0,0.26004140786749375,0.1828809523809518,0.2269565217391308,0.09999999999999964,0.5697171204089102
1990-01-31,69.66666666666667,10.666666666666666,19.666666666666668,150.0,7.652158730158731,7.97231746031746,0.3201587301587301,0.0,5.400000000000001,128.78995975419824,6.429100507328634,1.1547005383792515,6.110100926607787,12.489995996796797,0.03184519433315442,0.2038531625140242,0.21133005712890748,0.0,0.8335111671845796,12.0,2.0,12.0,24.0,0.061619047619046796,0.3706666666666667,0.37714285714285706,0.0,1.6147950702791007
1990-04-30,76.0,7.666666666666667,16.333333333333332,159.66666666666666,7.804078149920255,8.615764752791069,0.8116866028708133,0.0,5.3,127.32909711614127,2.0,1.5275252316519468,0.5773502691896255,2.5166114784235867,0.08304687756002159,0.15792833755742613,0.17515196522227308,0.1000000000000002,0.12951635485349594,4.0,3.0,1.0,5.0,0.15712918660286945,0.3123421052631574,0.32204545454545463,0.20000000000000018,0.25842143449058597
1990-07-31,74.33333333333333,10.333333333333334,15.333333333333334,159.0,7.696139971139971,8.56987012987013,0.8737301587301588,1.0,5.366666666666667,127.08727562273843,1.1547005383792495,2.0816659994661326,1.5275252316519468,1.7320508075688772,0.0665467181923118,0.16313900917020902,0.1315446203780895,0.15275252316519458,0.46892224666472304,2.0,4.0,3.0,3.0,0.12318181818181806,0.2867532467532463,0.26023809523809494,0.2999999999999998,0.9373666897781732
1990-10-31,64.33333333333333,8.666666666666666,27.0,137.33333333333334,7.322885028777478,8.78843734831149,1.465552319534013,1.0,5.833333333333333,124.13665983299283,5.686240703077325,1.5275252316519468,5.0,10.598742063723101,0.14338389541718605,0.09218508073890422,0.13871627127407332,0.11547005383792494,1.2991542669069944,11.0,3.0,10.0,21.0,0.28104743083003925,0.1736124401913859,0.24798418972332015,0.20000000000000018,2.597788041687295
1991-01-31,56.333333333333336,7.666666666666667,36.0,120.33333333333333,6.674785714285714,8.186301587301587,1.5115158730158729,1.0,6.3,120.58532776211156,4.163331998932266,2.309401076758503,2.0,6.110100926607785,0.4232979302513802,0.17834046227300449,0.30964378657641717,0.1000000000000002,1.1223677099376697,8.0,4.0,4.0,12.0,0.839142857142857,0.31700000000000017,0.5390476190476192,0.20000000000000018,2.244620979878931
1991-04-30,61.333333333333336,10.0,28.666666666666668,132.66666666666666,5.832464114832535,8.00127591706539,2.1688118022328546,0.0,6.7,118.8077601390443,6.658328118479392,2.6457513110645907,4.618802153517007,11.15048578911849,0.16079284806121658,0.131766081223567,0.24222735580675384,0.10000000000000031,0.09818000177256817,13.0,5.0,8.0,21.0,0.29602870813397075,0.25526315789473575,0.48038277511961747,0.20000000000000018,0.17857847279159955
1991-07-31,63.666666666666664,8.0,28.333333333333332,135.33333333333334,5.5363030303030305,8.208151515151515,2.6718484848484843,0.0,6.866666666666667,119.38662421206368,3.7859388972001833,1.7320508075688772,5.033222956847166,8.7368949480541,0.0653007241384257,0.12174150685102501,0.056707552905004344,0.05773502691896301,0.32735449861479415,7.0,3.0,10.0,17.0,0.11409090909090924,0.2162727272727274,0.10418181818181882,0.10000000000000053,0.6471274781277572
1991-10-31,63.666666666666664,7.333333333333333,29.0,134.66666666666666,5.180757575757576,7.692424242424242,2.5116666666666667,0.0,6.933333333333334,118.99304431654748,1.154700538379251,0.5773502691896257,1.0,2.08166599946613,0.17211934484689195,0.189950696807437,0.06849222271909969,0.05773502691896237,0.5012058250464242,2.0,1.0,2.0,4.0,0.3390909090909089,0.372727272727273,0.13181818181818183,0.09999999999999964,0.9928411256165788
1992-01-31,54.333333333333336,8.0,37.666666666666664,116.66666666666667,4.145839598997494,7.179440267335004,3.033600668337511,0.0,7.2,117.0174159595274,1.154700538379251,1.0,1.5275252316519468,2.516611478423583,0.3822174475313489,0.20795840245644595,0.1853185477373622,0.17320508075688731,0.4772269034128651,2.0,2.0,3.0,5.0,0.7541854636591476,0.384987468671679,0.3691979949874691,0.2999999999999998,0.9363371761639598
